solution_id,source_id,teff,azero,logg,mh,ag,mg,distancepc,abp,arp,ebpminrp,log_pos,log_lik,radius
8013174454444875809,2867224032558303744,5444.4355,1.6033533E-5,4.38046,0.21854381,1.315645E-5,4.7096853,53.061844,1.6555303E-5,9.599788E-6,6.9555144E-6,-5546.584,-5550.904,1.1031077
8013174454444875809,2867224032558303744,5444.271,2.9171011E-5,4.3785596,0.220024,2.3935934E-5,4.7023306,53.24308,3.011953E-5,1.7465632E-5,1.2653898E-5,-5544.945,-5549.019,1.1069076
8013174454444875809,2867224032558303744,5446.8003,3.475342E-4,4.3805833,0.22396734,2.8519522E-4,4.7072396,53.114567,3.5884848E-4,2.0808798E-4,1.507605E-4,-5549.6377,-5549.7915,1.103174
8013174454444875809,2867224032558303744,5446.3545,1.9340937E-4,4.3786283,0.22145902,1.5871765E-4,4.700527,53.280594,1.9971069E-4,1.1580367E-4,8.390702E-5,-5546.9106,-5548.97,1.1068325
8013174454444875809,2867224032558303744,5444.6206,1.286566E-4,4.378217,0.21908535,1.0557126E-4,4.700806,53.276455,1.3284381E-4,7.703104E-5,5.5812765E-5,-5545.463,-5548.29,1.1075177
8013174454444875809,2867224032558303744,5445.033,9.277805E-5,4.379172,0.22076738,7.6130775E-5,4.7038927,53.202934,9.579657E-5,5.554982E-5,4.024675E-5,-5544.6396,-5547.9497,1.1057543
8013174454444875809,2867224032558303744,5446.1006,1.08119515E-4,4.3799706,0.22382264,8.872195E-5,4.70555,53.16194,1.1163665E-4,6.473659E-5,4.690006E-5,-5545.7188,-5548.875,1.1043726
8013174454444875809,2867224032558303744,5444.519,1.0635262E-5,4.3778563,0.21495691,8.727327E-6,4.6999025,53.295456,1.0982042E-5,6.367627E-6,4.614415E-6,-5545.0884,-5549.373,1.1080374
8013174454444875809,2867224032558303744,5445.44,1.8452905E-4,4.3791633,0.21805426,1.5142765E-4,4.703841,53.19931,1.9054362E-4,1.1048461E-4,8.005901E-5,-5545.877,-5548.044,1.1056211
8013174454444875809,2867224032558303744,5444.501,3.3502598E-5,4.3775897,0.21488121,2.7492344E-5,4.6988792,53.32008,3.459504E-5,2.005893E-5,1.453611E-5,-5545.815,-5549.804,1.1085671
8013174454444875809,2867224032558303744,5447.5596,7.52847E-5,4.379101,0.22388779,6.178366E-5,4.700896,53.27274,7.773833E-5,4.5077504E-5,3.2660828E-5,-5549.549,-5553.111,1.1060554
8013174454444875809,2867224032558303744,5443.497,2.822771E-5,4.377325,0.21504477,2.3162269E-5,4.6987343,53.327106,2.914691E-5,1.6900516E-5,1.2246393E-5,-5546.5215,-5550.55,1.1091266
8013174454444875809,2867224032558303744,5444.809,7.344686E-5,4.37868,0.21745141,6.0269867E-5,4.7026076,53.231842,7.583963E-5,4.3975066E-5,3.186456E-5,-5544.3433,-5547.8794,1.1065406
8013174454444875809,2867224032558303744,5446.1484,7.5633616E-6,4.379064,0.22244588,6.206565E-6,4.7022476,53.24327,7.809589E-6,4.5285533E-6,3.2810358E-6,-5544.345,-5548.7334,1.10605
